ICMP,Media,Condition,TechRep,Age,SizeMM,Colour,Researcher,ICMPPhylum,TestedAgainst,Strain,ScreeningRound,BioRep,DaysOld,TimePoint,Lux,CtrlLux
15050,OA,,0,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,94,108
15050,OA,,0,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,144,108
15050,OA,,0,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,132,108
15050,CSA,,0,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,116,46
15050,CSA,,0,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,94,46
15050,CSA,,0,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,110,46
15050,MEA,,0,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,120,130
15050,MEA,,0,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,90,130
15050,MEA,,0,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,108,130
15050,REA,,0,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,94,76
15050,REA,,0,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,108,76
15050,REA,,0,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,170,76
15050,CYA,,0,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,104,120
15050,CYA,,0,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,88,120
15050,CYA,,0,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,56,120
15050,MYA,,0,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,120,126
15050,MYA,,0,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,138,126
15050,MYA,,0,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,168,126
15050,TYA,,0,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,122,70
15050,TYA,,0,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,138,70
15050,TYA,,0,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,140,70
15050,PDA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,206,1012
15050,PDA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,204,1012
15050,PDA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,284,1012
15050,OA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,2,2350
15050,OA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,4,2350
15050,OA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,4,2350
15050,CSA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,986,790
15050,CSA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,546,790
15050,CSA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,388,790
15050,MEA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,1632,890
15050,MEA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,1386,890
15050,MEA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,1292,890
15050,REA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,1754,2418
15050,REA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,1752,2418
15050,REA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,950,2418
15050,CYA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,650,1294
15050,CYA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,888,1294
15050,CYA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,530,1294
15050,MYA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,942,1058
15050,MYA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,800,1058
15050,MYA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,466,1058
15050,TYA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,860,694
15050,TYA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,562,694
15050,TYA,,1,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,692,694
15050,PDA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,148,1076
15050,PDA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,270,1076
15050,PDA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,260,1076
15050,OA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,18,11554
15050,OA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,4,11554
15050,OA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,182,11554
15050,CSA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,192,4362
15050,CSA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,210,4362
15050,CSA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,250,4362
15050,MEA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,174,932
15050,MEA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,164,932
15050,MEA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,168,932
15050,REA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,174,848
15050,REA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,174,848
15050,REA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,306,848
15050,CYA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,180,502
15050,CYA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,210,502
15050,CYA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,396,502
15050,MYA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,176,972
15050,MYA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,174,972
15050,MYA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,36,972
15050,TYA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,78,56
15050,TYA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,146,56
15050,TYA,,2,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,90,56
15050,PDA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,176,1272
15050,PDA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,314,1272
15050,PDA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,254,1272
15050,OA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,32,11956
15050,OA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,8,11956
15050,OA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,262,11956
15050,CSA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,122,5908
15050,CSA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,126,5908
15050,CSA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,182,5908
15050,MEA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,144,968
15050,MEA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,114,968
15050,MEA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,92,968
15050,REA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,110,1008
15050,REA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,150,1008
15050,REA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,136,1008
15050,CYA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,156,232
15050,CYA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,128,232
15050,CYA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,322,232
15050,MYA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,144,976
15050,MYA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,112,976
15050,MYA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,50,976
15050,TYA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,1,46,56
15050,TYA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,2,118,56
15050,TYA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,21,3,60,56
16347,PDA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,70,12
16347,PDA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,76,12
16347,PDA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,90,12
16347,OA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,0,24
16347,OA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,102,24
16347,OA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,130,24
16347,CSA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,86,10
16347,CSA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,112,10
16347,CSA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,90,10
16347,MEA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,70,18
16347,MEA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,70,18
16347,MEA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,78,18
16347,REA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,82,10
16347,REA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,104,10
16347,REA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,78,10
16347,CYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,62,10
16347,CYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,78,10
16347,CYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,90,10
16347,MYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,82,14
16347,MYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,66,14
16347,MYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,46,14
16347,TYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,90,12
16347,TYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,100,12
16347,TYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,64,12
16347,PDA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,368,768
16347,PDA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,490,768
16347,PDA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,428,768
16347,OA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,500,2644
16347,OA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,548,2644
16347,OA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,268,2644
16347,CSA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,748,658
16347,CSA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,1120,658
16347,CSA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,800,658
16347,MEA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,640,532
16347,MEA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,500,532
16347,MEA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,862,532
16347,REA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,1436,1412
16347,REA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,1260,1412
16347,REA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,1720,1412
16347,CYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,548,1584
16347,CYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,514,1584
16347,CYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,538,1584
16347,MYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,2,700
16347,MYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,458,700
16347,MYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,406,700
16347,TYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,1118,1312
16347,TYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,970,1312
16347,TYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,602,1312
16347,PDA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,4,966
16347,PDA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,2,966
16347,PDA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,2,966
16347,OA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,2,6132
16347,OA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,6,6132
16347,OA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,6,6132
16347,CSA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,4,1566
16347,CSA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,4,1566
16347,CSA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,2,1566
16347,MEA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,10,932
16347,MEA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,2,932
16347,MEA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,4,932
16347,REA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,0,2776
16347,REA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,0,2776
16347,REA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,4,2776
16347,CYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,6,7044
16347,CYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,8,7044
16347,CYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,6,7044
16347,MYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,4,1060
16347,MYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,6,1060
16347,MYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,4,1060
16347,TYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,0,8990
16347,TYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,0,8990
16347,TYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,4,8990
16347,PDA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,4,1716
16347,PDA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,2,1716
16347,PDA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,4,1716
16347,OA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,2,12952
16347,OA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,12,12952
16347,OA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,8,12952
16347,CSA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,2,5374
16347,CSA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,4,5374
16347,CSA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,4,5374
16347,MEA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,4,1184
16347,MEA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,2,1184
16347,MEA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,4,1184
16347,REA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,0,4240
16347,REA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,2,4240
16347,REA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,8,4240
16347,CYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,6,49684
16347,CYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,10,49684
16347,CYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,2,49684
16347,MYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,8,1422
16347,MYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,2,1422
16347,MYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,6,1422
16347,TYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,1,2,84641
16347,TYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,2,6,84641
16347,TYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,2,1,6,3,6,84641
16347,PDA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,236,254
16347,PDA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,250,254
16347,PDA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,288,254
16347,OA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,252,490
16347,OA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,344,490
16347,OA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,340,490
16347,CSA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,352,338
16347,CSA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,316,338
16347,CSA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,314,338
16347,MEA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,320,288
16347,MEA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,328,288
16347,MEA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,306,288
16347,REA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,324,310
16347,REA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,320,310
16347,REA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,368,310
16347,CYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,298,342
16347,CYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,430,342
16347,CYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,304,342
16347,MYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,306,296
16347,MYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,206,296
16347,MYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,234,296
16347,TYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,240,254
16347,TYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,256,254
16347,TYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,328,254
16347,PDA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,2,666
16347,PDA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,4,666
16347,PDA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,6,666
16347,OA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,18,3094
16347,OA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,12,3094
16347,OA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,4,3094
16347,CSA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,2,822
16347,CSA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,8,822
16347,CSA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,2,822
16347,MEA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,0,1214
16347,MEA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,2,1214
16347,MEA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,0,1214
16347,REA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,6,1620
16347,REA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,6,1620
16347,REA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,30,1620
16347,CYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,6,2862
16347,CYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,16,2862
16347,CYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,44,2862
16347,MYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,30,782
16347,MYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,14,782
16347,MYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,6,782
16347,TYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,76,2330
16347,TYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,296,2330
16347,TYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,176,2330
16347,PDA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,6,1052
16347,PDA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,2,1052
16347,PDA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,0,1052
16347,OA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,8,11906
16347,OA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,4,11906
16347,OA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,6,11906
16347,CSA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,0,3536
16347,CSA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,2,3536
16347,CSA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,0,3536
16347,MEA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,0,1506
16347,MEA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,2,1506
16347,MEA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,2,1506
16347,REA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,8,3836
16347,REA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,2,3836
16347,REA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,2,3836
16347,CYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,8,22214
16347,CYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,6,22214
16347,CYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,4,22214
16347,MYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,8,1210
16347,MYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,8,1210
16347,MYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,4,1210
16347,TYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,8,34794
16347,TYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,2,34794
16347,TYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,4,34794
16347,PDA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,2,1386
16347,PDA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,2,1386
16347,PDA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,6,1386
16347,OA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,12,42036
16347,OA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,6,42036
16347,OA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,2,42036
16347,CSA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,4,8688
16347,CSA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,10,8688
16347,CSA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,4,8688
16347,MEA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,4,2288
16347,MEA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,4,2288
16347,MEA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,2,2288
16347,REA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,2,5888
16347,REA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,2,5888
16347,REA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,0,5888
16347,CYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,8,14697
16347,CYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,6,14697
16347,CYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,4,14697
16347,MYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,6,1756
16347,MYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,4,1756
16347,MYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,4,1756
16347,TYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,1,2,78186
16347,TYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,2,4,78186
16347,TYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,7,2,7,3,0,78186
16347,PDA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,3,11,1,104,16
16347,PDA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,3,11,2,150,16
16347,PDA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,3,11,3,102,16
16347,OA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,3,11,1,122,34
16347,OA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,3,11,2,118,34
16347,OA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,3,11,3,122,34
16347,CSA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,3,11,1,76,14
16347,CSA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,3,11,2,120,14
16347,CSA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,3,11,3,102,14
16347,MEA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,3,11,1,116,26
16347,MEA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,3,11,2,112,26
16347,MEA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,3,11,3,96,26
16347,REA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,3,11,1,136,22
16347,REA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,3,11,2,170,22
16347,REA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,3,11,3,180,22
16347,CYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,3,11,1,76,22
16347,CYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,3,11,2,84,22
